Transect Name,Transect Comments,Observation ID,Observation Subtype,Observation Timestamp,Species Code,Count,Species Common Name,Behavior,Direction,Distance,Degree,Age,Plumage,Sex,Linked with Observation ID,Observation Comment,Association,Flight Height,Events,Observer,Position,Beaufort ID,Visibility,Observer Conditions,GPS Latitude,GPS Longitude,GPS Timestamp,GPS Speed (mps),GPS Heading (degrees),GPS Accuracy (m),GPS Error Message,GPS Error Code
RB104 5/14 1e,,183,,2019-05-14T22:19:11+00:00,UNWH,1,Unidentified Whale,Blowing,S,4,295,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
RB104 5/14 1e,,184,,2019-05-14T22:22:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
RB104 5/14 1e,,185,,2019-05-14T22:27:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
RB104 5/14 1e,,186,,2019-05-14T22:37:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.76255167,-70.83296833,1.55787E+12,5.041555556,172.1,5,,
RB104 5/14 1e,,187,,2019-05-14T22:42:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.76255167,-70.83296833,1.55787E+12,5.041555556,172.1,5,,
RB104 5/14 1e,,188,,2019-05-14T22:47:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.72832833,-70.830715,1.55787E+12,4.784333333,178.6,5,,
RB104 5/14 1e,,189,,2019-05-14T22:49:56+00:00,NOFU,1,Northern Fulmar,Flying,N,1,90,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,1-3km,3,39.72832833,-70.830715,1.55787E+12,4.784333333,178.6,5,,
RB104 5/14 1e,,190,,2019-05-14T22:52:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.72832833,-70.830715,1.55787E+12,4.784333333,178.6,5,,
RB104 5/14 1e,,191,,2019-05-14T22:57:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.72832833,-70.830715,1.55787E+12,4.784333333,178.6,5,,
RB104 5/14 1e,,192,,2019-05-14T23:02:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.72832833,-70.830715,1.55787E+12,4.784333333,178.6,5,,
RB104 5/14 1e,,193,,2019-05-14T23:07:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.72832833,-70.830715,1.55787E+12,4.784333333,178.6,5,,
RB104 5/14 1e,,194,,2019-05-14T23:12:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.72832833,-70.830715,1.55787E+12,4.784333333,178.6,5,,
RB104 5/14 1e,,195,,2019-05-14T23:17:52+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.64134167,-70.82931833,1.55788E+12,4.732888889,179.1,5,,
RB104 5/14 1e,,196,,2019-05-14T23:22:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.64134167,-70.82931833,1.55788E+12,4.732888889,179.1,5,,
RB104 5/14 1e,,197,STOP,2019-05-14T23:25:30+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.64134167,-70.82931833,1.55788E+12,4.732888889,179.1,5,,
